SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,trajectory
0,0.006480090980954279,67,1.0,0.2897088825605426,7693.6686738227745,15.0,0.0,3.0,0.0,1.0,stable
0,0.7688712720612727,70,0.0,0.47667280757293407,2847.512927842601,10.0,0.0,1.0,0.0,0.0,stable
0,0.0,24,0.0,0.0,799.4637519184975,2.0,0.0,0.0,0.0,0.0,stable
0,0.06553398965659676,82,0.0,0.36364505461439284,1974.6168721479114,11.0,0.0,1.0,1.0,0.0,deteriorating
0,0.30362618014628595,36,0.0,0.24942845230579952,7822.881811919905,12.0,0.0,2.0,1.0,0.0,stable
0,0.05811151390851027,63,0.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,improving
0,0.1551725954900132,56,0.0,0.43906556092934607,5609.815818103843,7.0,0.0,1.0,0.0,0.0,stable
0,0.4468657751953194,42,0.0,0.2845298664175524,18205.891254251404,3.0,0.0,2.0,0.0,3.0,stable
0,1.0,63,1.0,0.18026831592267842,4930.986204439398,4.0,1.0,0.0,1.0,0.0,deteriorating
0,0.010994851870192843,57,0.0,0.28745025263489304,7481.599016006993,9.0,0.0,1.0,0.0,0.0,stable
0,0.007969497273774467,83,0.0,0.13707816505405016,6911.313337033891,21.0,0.0,1.0,0.0,1.0,stable
0,0.9049577157810998,57,2.0,1.0920938998274887,4571.212797901123,12.0,3.0,3.0,1.0,0.0,stable
0,0.15812939842358018,55,1.0,0.2690201592921378,8709.075016187224,4.0,0.0,2.0,0.0,4.0,deteriorating
0,0.4010555530246701,60,1.0,0.5221822135217112,4457.908812351698,16.0,0.0,1.0,0.0,2.0,stable
0,0.038845993741281865,63,0.0,0.11050614332176001,8412.885629198146,6.0,0.0,1.0,0.0,0.0,stable
0,0.024628588478803205,52,1.0,0.17014240504691336,3336.487710002776,7.0,0.0,0.0,1.0,0.0,deteriorating
0,0.3584827763034213,33,0.0,0.6103043242933552,2515.273194270114,5.0,0.0,0.0,0.0,1.0,improving
0,0.014001777496649074,57,0.0,0.4804661002711027,1822.106222775961,3.0,0.0,1.0,1.0,0.0,deteriorating
0,0.2420159520179886,42,1.0,0.3385562437136196,7457.687994142928,18.0,0.0,1.0,0.0,1.0,improving
0,0.30817730577596214,54,0.0,1.1575515472453513,4445.872304126348,19.0,0.0,2.0,0.0,2.0,improving
0,0.39771071596121393,36,0.0,0.1826845965519001,8219.492509615045,6.0,0.0,0.0,0.0,0.0,stable
0,0.6923743606801287,55,0.0,0.0498106651049971,27567.252709681383,6.0,0.0,0.0,0.0,6.0,stable
0,0.33584970794170177,57,0.0,0.16668814928402464,19403.146733966918,19.0,0.0,0.0,0.0,3.0,improving
0,0.12475912742287883,37,0.0,0.5242457631431866,3736.751891221259,11.0,0.0,1.0,0.0,3.0,improving
0,0.44352500249011717,54,0.0,0.3235281251522742,7868.649406791965,6.0,0.0,1.0,0.0,1.0,deteriorating
0,0.01508987048239097,28,0.0,16.37359531033996,1.0206181483898031,3.0,0.0,0.0,0.0,0.0,stable
0,9.066174938073693e-05,68,0.0,0.002407086376194465,10888.389821696814,13.0,0.0,0.0,0.0,0.0,stable
0,0.3570538379889149,45,0.0,0.12101860682025459,21136.148884546255,9.0,0.0,0.0,0.0,2.0,stable
0,0.06853823770847525,54,0.0,0.2800291139727781,9269.98513809609,4.0,0.0,1.0,0.0,3.0,improving
0,0.07924608178016827,44,1.0,0.30367898657609493,6946.265863999694,8.0,0.0,2.0,0.0,0.0,stable
0,0.5864064996737023,42,0.0,0.6094769411546557,5336.335510611808,10.0,0.0,1.0,0.0,2.0,improving
0,0.00838539395488939,56,0.0,0.16881227257221224,9941.754339046687,13.0,0.0,1.0,0.0,0.0,stable
0,0.16253058413127788,43,0.0,0.12157116560599726,10775.957791847299,13.0,0.0,0.0,0.0,0.0,stable
0,1.0,49,0.0,0.3039872046055665,3183.2928886316795,8.0,0.0,0.0,0.0,1.0,stable
0,0.3342812453473501,54,0.0,0.939408147012124,7160.761459753666,14.0,0.0,1.0,0.0,0.0,improving
1,0.4904213809815304,47,4.0,0.5569351612252936,9278.589714949929,20.0,0.0,3.0,0.0,2.0,deteriorating
0,0.11957886901561517,60,0.0,0.0812617987080012,14325.790085751116,4.0,0.0,1.0,0.0,0.0,stable
1,0.9601105416114643,46,0.0,0.31731051464070426,22902.886384142657,18.0,0.0,2.0,0.0,1.0,stable
0,0.11101631945776158,85,0.0,0.01680098825994698,4864.173212593654,4.0,0.0,0.0,0.0,0.0,stable
0,0.03275923319415268,88,0.0,0.385079039830167,3868.297675906299,13.0,0.0,1.0,0.0,1.0,stable
1,0.5069834065597212,37,3.0,0.05756744748711259,37126.55182111575,8.0,0.0,1.0,0.0,0.0,stable
0,0.27293686671132883,43,1.0,0.1385979075163074,7115.677781868846,5.0,0.0,0.0,0.0,4.0,deteriorating
0,0.651977279837503,49,2.0,0.41732671929844295,5160.937862287652,10.0,0.0,1.0,0.0,1.0,deteriorating
0,0.619654172478103,42,0.0,0.6352601259392625,4973.03257938185,14.0,0.0,2.0,0.0,2.0,stable
0,0.006253007120082695,40,0.0,0.49483800785028187,2373.740335610886,7.0,0.0,1.0,0.0,2.0,stable
0,0.2997388174981363,45,0.0,0.4997253555242808,7970.153239911571,8.0,0.0,2.0,0.0,2.0,stable
0,0.06075868506310877,69,0.0,0.3662005883252774,9145.637075746461,18.0,0.0,1.0,0.0,2.0,stable
0,0.0,78,0.0,0.013985278384394473,2057.3076349873354,3.0,0.0,0.0,0.0,0.0,stable
0,0.025554236696929876,52,0.0,0.4420182710261218,7202.369767473065,7.0,0.0,1.0,0.0,0.0,improving
0,0.34424975480902514,67,0.0,0.2407844588261984,16562.425732379575,10.0,0.0,1.0,0.0,1.0,stable
0,0.4470869331860032,60,0.0,1.2008141602444704,4296.923849562006,11.0,0.0,2.0,0.0,1.0,improving
0,0.0,55,0.0,0.04454544497134505,4240.069257023074,5.0,1.0,0.0,0.0,0.0,stable
0,0.1997369881740767,76,0.0,0.3587668226462267,3256.2572670531285,2.0,0.0,1.0,0.0,0.0,improving
0,0.6833924099650046,57,0.0,0.0,863.3948424097155,1.0,0.0,0.0,1.0,0.0,improving
0,0.9637939031321566,32,0.0,0.22186120897761633,7015.6630655930985,7.0,0.0,0.0,0.0,0.0,stable
0,0.927028144130286,53,0.0,0.006506799926016832,4487.333569500684,0.0,1.0,0.0,0.0,3.0,stable
0,0.01321351724402116,45,0.0,0.22134125000392,6757.241496025445,9.0,0.0,1.0,0.0,0.0,improving
0,0.0063848735598590846,78,0.0,4.0,1078.0644187635337,25.0,0.0,1.0,0.0,0.0,improving
1,1.0,54,0.0,0.5302747428485619,4257.076110896285,5.0,1.0,2.0,0.0,2.0,stable
0,0.27802020270918204,68,1.0,0.6135100953973306,6507.784698426937,10.0,0.0,3.0,0.0,0.0,stable
0,0.30987769109583596,37,1.0,0.5373692427473084,7037.6310002395285,16.0,0.0,2.0,0.0,1.0,stable
0,0.08323856897683256,44,0.0,0.36364357994368585,3429.760321477567,9.0,0.0,0.0,0.0,2.0,improving
0,0.0946032089270145,49,0.0,0.16837491220051964,6319.242827402588,5.0,0.0,0.0,0.0,2.0,improving
0,0.1707378742146533,44,1.0,0.7637994206032169,6110.458586786413,13.0,0.0,2.0,0.0,1.0,stable
0,0.6097805146150804,45,0.0,0.8907295665047087,1150.4984195620782,8.0,0.0,0.0,0.0,1.0,improving
0,0.8558684399369876,47,1.0,0.7328780594797011,9157.29948657391,12.0,0.0,2.0,0.0,0.0,improving
1,0.7507742956275772,46,98.0,0.0,7452.646533505595,1.0,98.0,0.0,98.0,2.0,improving
0,0.06220628487014846,61,0.0,0.41843456313485505,12582.768999796453,22.0,0.0,2.0,0.0,0.0,stable
0,0.06846100885084104,56,1.0,0.78229444642278,8254.988184697426,12.0,0.0,4.0,0.0,1.0,stable
0,0.022198010475837505,75,0.0,0.43267224109074937,4036.665013738888,14.0,0.0,1.0,0.0,0.0,stable
1,0.657592074424401,48,5.0,0.45872015240866026,17965.762793784634,17.0,0.0,7.0,0.0,0.0,stable
0,0.8161503089733576,55,0.0,0.43988693545477736,8983.475574370275,5.0,0.0,2.0,0.0,1.0,stable
0,1.0,37,0.0,0.3097057295277568,4566.105679486748,9.0,1.0,1.0,0.0,2.0,stable
0,0.0,72,1.0,0.0,4106.864813463508,2.0,0.0,0.0,0.0,0.0,stable
0,0.7784046172529171,51,0.0,0.2842014036541434,6913.657480738259,9.0,0.0,2.0,1.0,0.0,improving
0,0.18085401219564712,49,0.0,0.10191473330762527,8444.457366457551,4.0,0.0,1.0,0.0,2.0,stable
0,0.07985889769685836,35,0.0,0.20864602491528214,4511.866287611471,8.0,0.0,1.0,1.0,2.0,improving
0,0.26575739564026546,37,1.0,0.11373834828796783,3131.4272077098244,7.0,0.0,0.0,1.0,0.0,stable
0,0.0,44,0.0,0.3292190360916181,6248.741478302678,6.0,0.0,1.0,1.0,1.0,stable
0,0.28906461589396976,39,1.0,0.3727654193647073,5359.204176184233,5.0,0.0,1.0,0.0,2.0,stable
0,0.24146758817475683,41,0.0,0.2439647378421687,4884.101661118534,8.0,0.0,1.0,0.0,2.0,improving
0,0.7809676800139054,41,0.0,0.3865202432321953,5089.558464920263,4.0,0.0,2.0,0.0,2.0,improving
0,0.7350117714356026,80,1.0,0.36152726964487736,14655.09809619359,9.0,0.0,2.0,0.0,1.0,stable
1,0.6270752477841813,67,1.0,0.40118618121201166,3197.731787424878,14.0,0.0,0.0,1.0,2.0,improving
0,0.5037325537215218,59,0.0,0.27487031732672923,7494.887938402641,9.0,0.0,1.0,1.0,0.0,stable
0,1.0,39,0.0,0.8162437785355913,7056.075282993306,5.0,1.0,4.0,0.0,1.0,stable
0,0.4630105390279788,55,1.0,0.17153950886784294,4775.477742283651,15.0,0.0,0.0,0.0,0.0,stable
0,0.49026946528305076,44,1.0,0.2908928731620245,3236.452557970178,9.0,0.0,0.0,0.0,2.0,stable
0,0.019410035714164182,69,0.0,0.13296001049219786,5780.397929019995,11.0,0.0,1.0,0.0,0.0,stable
0,0.000878935221245925,61,1.0,0.03331863826003287,13116.831761867128,8.0,0.0,0.0,1.0,3.0,deteriorating
0,0.7331394520651835,48,0.0,0.3317109365459991,9573.767210465989,13.0,0.0,2.0,0.0,2.0,stable
0,0.9586434174571152,51,0.0,1.2598213230042634,2340.8974471816105,6.0,0.0,1.0,0.0,0.0,stable
0,0.5502152942957654,39,0.0,0.899682839318217,2067.7650198877213,8.0,0.0,1.0,0.0,0.0,stable
0,0.43994094719292176,48,1.0,1661.7067251403491,1.0352868461039313,17.0,0.0,2.0,0.0,0.0,stable
0,0.0,58,0.0,0.0255204538608914,10252.89194898793,3.0,0.0,0.0,0.0,1.0,stable
0,0.0009448746949208803,70,0.0,0.058132764018594546,3889.3404243912632,4.0,1.0,0.0,0.0,0.0,deteriorating
0,0.0,65,0.0,0.18398813495747268,8520.281576130987,5.0,0.0,1.0,0.0,0.0,improving
0,0.13783866346820314,64,0.0,0.47413790518291127,9989.647523994718,18.0,0.0,2.0,0.0,1.0,stable
1,0.9010166320659592,46,1.0,0.18259328799902816,2533.4715044114964,7.0,3.0,0.0,0.0,2.0,improving
0,0.030767343949930633,54,2.0,0.3855120659633387,3914.821819632285,10.0,0.0,1.0,0.0,0.0,stable
0,0.0,67,0.0,0.18335630883271414,6803.967462754918,4.0,0.0,1.0,0.0,0.0,stable
0,0.06167236384837121,35,0.0,0.39341092085981993,6170.031640518424,6.0,0.0,2.0,0.0,0.0,stable
0,0.16066407385409248,59,0.0,0.2849359823534925,6393.214545217457,11.0,0.0,1.0,0.0,1.0,stable
0,0.018250234892044272,57,0.0,0.23556802411763658,11363.250012752811,14.0,0.0,1.0,0.0,0.0,stable
0,0.022497242269664028,69,0.0,0.018587166512134514,4965.279819831866,20.0,0.0,0.0,0.0,0.0,improving
1,0.9995428353521806,25,0.0,0.22487035115760728,1686.5316487102589,5.0,0.0,0.0,0.0,0.0,stable
0,0.18442521218836644,62,1.0,0.1711181194180797,5111.969503539152,8.0,0.0,1.0,0.0,1.0,deteriorating
0,0.5043194257953401,40,0.0,0.08255210446816601,5472.10274725634,7.0,0.0,0.0,0.0,0.0,improving
0,0.5413537921736219,46,0.0,0.11532003608605727,7228.521104875726,4.0,0.0,0.0,0.0,1.0,improving
0,0.0,47,0.0,0.24021587991600424,10666.67415347004,3.0,0.0,1.0,0.0,3.0,improving
0,0.954374019565367,54,1.0,0.5831558213770326,14371.8913031027,9.0,0.0,2.0,0.0,0.0,deteriorating
0,1.0,53,0.0,0.5774213641995323,10811.879264497116,14.0,0.0,2.0,0.0,2.0,stable
0,0.2866557301013294,55,1.0,0.3084764385879107,3176.8129163820777,9.0,0.0,0.0,0.0,0.0,stable
0,1.0,50,1.0,0.5767500256208444,7418.232249510952,12.0,0.0,2.0,0.0,3.0,stable
0,0.004116422179612237,65,0.0,0.0006557592051411425,5116.870350607087,2.0,0.0,0.0,1.0,0.0,deteriorating
0,0.11648427678007146,49,0.0,4.0,0.0,4.0,0.0,1.0,1.0,5.0,stable
0,0.23068608610501656,39,0.0,0.24490477391103155,9667.910814034545,7.0,0.0,2.0,0.0,3.0,stable
0,0.7956052327176173,45,1.0,0.2870279402831805,4863.247010928862,8.0,0.0,1.0,0.0,1.0,improving
0,0.03261504533095318,69,0.0,0.0012159564119704391,2418.9837845968514,5.0,0.0,0.0,1.0,0.0,stable
0,1.0,50,0.0,0.7328133187409986,2380.457816066103,7.0,0.0,1.0,0.0,1.0,deteriorating
0,0.00030442075599252424,62,0.0,0.33884807085045343,12984.78671077022,5.0,0.0,1.0,0.0,0.0,stable
0,0.0,53,0.0,0.3098645707045992,4998.246416857279,7.0,0.0,1.0,0.0,3.0,stable
0,0.06614607727217703,33,0.0,0.33585654516251146,5975.052343581372,5.0,0.0,1.0,0.0,0.0,stable
0,0.0,54,0.0,0.2060138658686718,14572.909836473338,9.0,0.0,1.0,1.0,3.0,stable
0,0.4231670648859521,70,0.0,0.009732793338716024,5632.2704136709735,3.0,0.0,0.0,0.0,1.0,stable
0,0.7345265927990275,67,0.0,0.17936825123907119,18015.568007052756,13.0,0.0,1.0,1.0,0.0,stable
1,0.0,56,1.0,0.2753461919152294,5422.474255671963,5.0,0.0,2.0,0.0,0.0,stable
0,0.6567779815855216,31,0.0,689.0930811766997,1.1926926207354267,9.0,0.0,1.0,0.0,0.0,improving
0,1.0,56,1.0,0.0049181946664382204,7774.994597784994,0.0,0.0,0.0,0.0,0.0,deteriorating
1,0.12693918743149868,73,1.0,0.5481263136388927,5315.662114151352,18.0,0.0,3.0,0.0,0.0,stable
0,0.06309987503977026,42,0.0,0.15382681145984453,7569.333545359877,4.0,0.0,1.0,0.0,3.0,stable
0,0.011251124546424891,69,0.0,0.0018330481907098386,11029.707720981398,13.0,0.0,0.0,0.0,0.0,stable
0,0.45679356689473183,49,1.0,0.5009956259547323,5782.413880451327,10.0,0.0,3.0,0.0,2.0,deteriorating
0,0.5503367822507449,38,0.0,0.7149052728527082,3744.4093197864418,6.0,1.0,1.0,0.0,1.0,improving
0,0.12776284798296822,46,0.0,0.1988019490333707,9856.492234927586,3.0,0.0,1.0,0.0,2.0,stable
0,0.2562542270034345,47,0.0,0.40501383802092755,1672.1537135456767,8.0,0.0,1.0,0.0,2.0,stable
0,0.6018514191973462,32,0.0,0.5106338719180602,4389.892605309328,7.0,0.0,1.0,0.0,1.0,deteriorating
0,0.8083029942713048,47,0.0,8.755789413397295,486.9994555498474,6.0,0.0,3.0,0.0,3.0,deteriorating
1,1.0,36,1.0,0.3124287471367474,2323.6594534418846,7.0,3.0,0.0,0.0,0.0,stable
0,0.10417651766612496,45,0.0,0.3712562565933384,4739.693397962864,7.0,0.0,2.0,0.0,3.0,improving
0,0.6948802356151015,30,0.0,0.3268117784688946,2256.4697275198814,7.0,0.0,0.0,0.0,0.0,stable
0,0.10154628636602603,69,0.0,0.1172851562924642,19960.12740698807,12.0,0.0,3.0,0.0,0.0,stable
0,0.012314169357392917,52,0.0,585.7253852662404,1.1063420713433225,11.0,0.0,1.0,1.0,0.0,improving
0,0.32096511595658983,51,0.0,0.42139623870364296,6697.681759241078,5.0,0.0,2.0,0.0,3.0,stable
0,0.15891327308876937,61,0.0,0.05341523018235459,1965.7070758250193,4.0,0.0,0.0,0.0,1.0,stable
0,0.0,26,2.0,0.013993465097629436,861.1469993295032,1.0,0.0,0.0,0.0,0.0,deteriorating
0,0.5672677203990714,59,1.0,0.3607719999351081,4716.880884110026,11.0,0.0,1.0,0.0,1.0,improving
0,0.4309803050996759,71,0.0,0.44678773039173075,3979.363061315641,20.0,0.0,0.0,0.0,1.0,stable
0,0.14050326462083823,65,0.0,0.08129175972784923,6277.882283647709,4.0,0.0,0.0,0.0,1.0,improving
0,0.06825972804019578,74,0.0,0.0974664712661365,8045.921459348835,4.0,0.0,0.0,0.0,0.0,improving
0,0.5113557181119941,47,0.0,0.28831710662353155,11244.107878668141,8.0,0.0,2.0,0.0,2.0,stable
0,0.014451428275724753,79,0.0,0.7408346707979787,2380.770622948968,7.0,1.0,1.0,0.0,0.0,deteriorating
0,0.4393318207733986,32,0.0,0.5678117682036452,3897.149525006122,8.0,0.0,2.0,0.0,0.0,improving
0,1.0,51,1.0,0.6578891295655913,1976.917261496933,8.0,0.0,0.0,0.0,0.0,stable
0,0.2814089677241975,45,1.0,0.3022695572068146,10094.62395675273,17.0,0.0,2.0,0.0,0.0,stable
0,0.4490939542208627,68,0.0,0.3200946753599483,21156.000789096666,13.0,0.0,3.0,0.0,0.0,improving
0,1.0,56,1.0,0.10195448647462078,11532.986478586025,10.0,1.0,0.0,1.0,0.0,deteriorating
0,0.46870840734263497,69,1.0,0.2679382825918193,7118.494616118761,10.0,0.0,1.0,1.0,1.0,stable
0,0.37686617639824677,52,2.0,0.34869373294521827,12665.621585901377,13.0,0.0,1.0,0.0,2.0,stable
0,0.044375291771417254,67,0.0,0.31635313213120964,5135.97385981759,11.0,0.0,2.0,0.0,0.0,improving
0,1.0,41,0.0,0.00845852581872551,2740.829122035784,1.0,0.0,0.0,0.0,0.0,stable
0,0.0,48,0.0,0.21124339617403778,5325.423866775095,3.0,0.0,1.0,1.0,0.0,stable
0,0.18220508764474325,54,1.0,0.18401423112421952,3014.34516719481,8.0,1.0,0.0,0.0,2.0,deteriorating
0,0.020013433248764763,50,0.0,0.04351282658015142,6021.406474680656,9.0,0.0,0.0,0.0,0.0,improving
0,0.9218074614376977,34,0.0,0.49107759925668654,5704.148036968434,7.0,1.0,1.0,1.0,2.0,deteriorating
0,0.5499287691285611,42,0.0,1.016692408246271,5210.385526787071,11.0,0.0,2.0,0.0,0.0,improving
0,0.8319272981346897,63,0.0,0.7308376353847741,6708.73837583684,6.0,0.0,2.0,0.0,0.0,stable
0,0.07911862912896384,43,0.0,0.2744435745345855,3467.077220400224,4.0,1.0,1.0,0.0,2.0,deteriorating
0,0.0,70,0.0,0.5997818585559527,2796.119574779567,5.0,0.0,1.0,0.0,0.0,stable
0,0.6636491733742163,31,0.0,0.6135095840715127,5862.772137796099,9.0,0.0,2.0,0.0,1.0,stable
0,0.20468532203455397,42,0.0,0.41980330816318945,10526.322314863979,9.0,1.0,1.0,0.0,2.0,deteriorating
1,0.18189543207529132,40,0.0,0.3444945422038401,3810.4599970242284,5.0,0.0,1.0,1.0,2.0,improving
0,0.03029151883672547,80,0.0,0.511418093944337,2466.8458993575223,9.0,0.0,1.0,1.0,0.0,deteriorating
0,0.18678234405800578,56,1.0,1.2373929352395248,1798.502532722461,8.0,0.0,0.0,0.0,3.0,stable
0,0.07061920846313148,47,1.0,0.13238649808822622,20021.921686692353,5.0,1.0,2.0,0.0,1.0,deteriorating
0,0.007893273304548505,49,1.0,0.0037275618175637384,11492.585382928926,3.0,0.0,0.0,0.0,0.0,improving
0,0.007425573671373547,51,0.0,0.13723521862332339,15396.919190731081,8.0,0.0,2.0,0.0,3.0,improving
0,0.06915193174115997,59,0.0,0.16868931689650776,17456.54692040875,6.0,0.0,1.0,0.0,0.0,deteriorating
0,0.0,39,1.0,3.3273933734738415,1492.4814807825178,9.0,0.0,2.0,0.0,2.0,stable
0,0.7024451094368687,53,0.0,0.3062247944426498,3369.9280884855034,3.0,0.0,0.0,0.0,3.0,improving
0,0.0035198919083696927,58,0.0,0.23244908117006138,11557.680984247449,9.0,0.0,2.0,0.0,0.0,improving
0,0.05714345831946687,32,0.0,0.3498176496446065,8692.941891170163,9.0,0.0,2.0,0.0,0.0,improving
0,0.1400160109981712,68,0.0,0.39077908619190993,3541.839250561439,12.0,0.0,1.0,1.0,0.0,deteriorating
0,0.014316729148423236,88,0.0,0.003794273766111669,6674.606997695063,9.0,0.0,0.0,0.0,0.0,improving
0,0.17175606559543863,60,0.0,0.8059739832891651,7720.505199956348,31.0,0.0,4.0,0.0,0.0,stable
0,0.05643143693212313,71,0.0,0.23188646324760465,12618.172030942997,12.0,0.0,2.0,0.0,1.0,stable
1,0.1008019168709716,58,0.0,0.24840608715161647,2936.1301107308386,10.0,0.0,0.0,0.0,2.0,deteriorating
0,0.9509459202955728,67,1.0,0.5909971721903963,8191.789596794274,4.0,1.0,1.0,0.0,1.0,deteriorating
0,0.016031284449924566,33,1.0,0.09427394538948511,4746.17288951171,5.0,1.0,0.0,0.0,3.0,deteriorating
0,0.14160361551291883,36,0.0,0.44053936794215276,5928.160311608561,12.0,0.0,1.0,0.0,0.0,stable
0,0.004207588558424197,82,1.0,0.0013488318224791017,4975.891740481134,4.0,0.0,0.0,0.0,0.0,stable
0,0.31592458660528394,51,1.0,0.2077969426684127,30017.0455201315,21.0,0.0,4.0,0.0,3.0,improving
0,0.0,48,0.0,0.6610122003437232,1698.8708811812787,17.0,0.0,1.0,0.0,0.0,improving
0,0.0,63,0.0,0.1549597380830949,8774.906980132704,7.0,1.0,1.0,0.0,0.0,stable
0,0.010816708825452217,55,0.0,0.5029426361293474,4027.6755531397775,6.0,0.0,1.0,1.0,0.0,improving
0,0.0,43,1.0,0.33075925091492625,8159.667181398947,10.0,1.0,1.0,0.0,2.0,stable
0,0.9419661120955901,52,0.0,1.204367254356027,3170.44744504878,7.0,0.0,2.0,0.0,1.0,stable
1,0.9511672043260309,48,2.0,0.6743986606986357,5846.75016301744,9.0,1.0,2.0,0.0,2.0,stable
0,0.0,61,0.0,0.06454784888627345,8614.513211629026,5.0,1.0,0.0,0.0,2.0,stable
1,0.14629307333121697,56,0.0,0.38246465979920574,5244.5185023470385,14.0,1.0,1.0,0.0,1.0,stable
0,0.1452738107464224,39,1.0,0.014750406323068666,61765.49539622189,7.0,1.0,0.0,0.0,2.0,deteriorating
0,0.0,25,1.0,0.0,951.3592575194979,2.0,1.0,0.0,0.0,0.0,improving
0,0.2821132828883877,49,2.0,0.5012283749903881,9041.047666996183,15.0,1.0,1.0,1.0,3.0,deteriorating
0,0.3229878924170273,46,2.0,0.33401490967211195,18219.463395011197,8.0,0.0,2.0,0.0,4.0,stable
0,0.052867182456312965,42,0.0,0.17194643749390404,19269.37770785766,8.0,0.0,1.0,0.0,1.0,stable
1,0.5223661891448516,34,0.0,0.028270606979357075,6960.305078384189,7.0,1.0,0.0,0.0,1.0,stable
0,0.4307886439631674,49,0.0,0.15464031036907452,3410.265923105284,5.0,0.0,0.0,0.0,0.0,improving
0,0.18207993371117853,59,0.0,0.2830530788531452,8480.512630964411,12.0,0.0,1.0,0.0,0.0,stable
0,0.0,28,0.0,0.0,3370.015931908584,5.0,0.0,0.0,0.0,0.0,improving
0,0.023318298682275463,37,0.0,0.25870103944611816,10691.891953487173,8.0,0.0,2.0,0.0,6.0,improving
0,0.2717049300680091,36,2.0,0.1391287446020769,3068.3728256358568,4.0,0.0,0.0,0.0,0.0,deteriorating
0,0.22835927362520894,37,0.0,0.6341642566155802,5782.612853480669,12.0,0.0,1.0,0.0,2.0,stable
0,0.5421774147879617,56,0.0,0.47733909977267813,13910.53505282358,12.0,0.0,3.0,0.0,1.0,stable
0,0.39686515407554845,34,0.0,0.34312672489413065,2253.2705604330167,7.0,1.0,0.0,0.0,1.0,stable
0,0.9932037141038793,55,0.0,0.0,7235.775730083408,0.0,0.0,0.0,0.0,0.0,stable
0,0.006255360003999069,63,0.0,0.23329753092469735,8169.743497112638,6.0,0.0,1.0,0.0,0.0,improving
0,0.2745641505258352,75,0.0,0.32483844490882313,9472.6602804401,22.0,0.0,2.0,0.0,0.0,stable
0,0.029682534013581043,47,0.0,0.27611736931158065,9206.165528746267,10.0,0.0,1.0,0.0,1.0,improving
0,0.007033539922590073,59,0.0,0.4388790561432823,5309.630413191415,11.0,0.0,3.0,0.0,0.0,stable
0,0.023921208027195384,70,1.0,0.18730370940437135,8070.358268438343,9.0,1.0,2.0,1.0,0.0,deteriorating
0,0.36167449681120095,40,0.0,0.2687019030430911,18174.515874536268,12.0,0.0,2.0,1.0,2.0,deteriorating
0,0.28200828675461204,64,0.0,0.8689934621940163,3769.5594267153433,19.0,0.0,2.0,0.0,0.0,stable
0,1.0,33,1.0,0.27965459093446615,3120.0329588735144,4.0,1.0,0.0,1.0,0.0,deteriorating
0,0.3540712163965401,52,0.0,1.542338813644846,3135.217166521625,20.0,0.0,2.0,1.0,2.0,stable
0,0.26082791138840966,30,0.0,0.17608240764980812,3808.398410328472,6.0,0.0,0.0,0.0,0.0,improving
0,0.058986197663370085,60,1.0,0.3882712038485327,4554.841996880548,11.0,1.0,1.0,1.0,1.0,deteriorating
0,0.026955894028885,54,0.0,0.48819603992975863,5088.849379253023,13.0,0.0,1.0,0.0,0.0,improving
0,0.04478670866490724,37,0.0,0.47792228995651104,2759.095382668492,9.0,0.0,1.0,0.0,1.0,improving
0,0.7110494717854068,37,1.0,0.1765757071707709,16464.649729930137,7.0,0.0,0.0,0.0,2.0,stable
0,0.3356488468754715,44,2.0,0.537926974543724,9171.334164869968,14.0,0.0,2.0,0.0,2.0,improving
0,0.011245718502487642,83,0.0,0.003633090007656161,3921.9079213007058,6.0,0.0,0.0,0.0,0.0,improving
0,0.01742118762802876,38,0.0,0.1323403756919015,3950.1836797503274,4.0,1.0,0.0,0.0,2.0,stable
0,0.9008054925072747,50,1.0,0.9910348455154823,2552.7323449081805,11.0,1.0,0.0,1.0,3.0,stable
0,0.3143039587191416,40,0.0,0.2631112003164245,16106.281689568417,6.0,0.0,1.0,0.0,2.0,improving
0,0.24837614618834983,43,0.0,0.31793399562237296,7246.319885610381,6.0,0.0,2.0,0.0,0.0,improving
0,0.5102358685704645,65,0.0,0.06173711275089526,5602.26435283889,6.0,0.0,0.0,0.0,0.0,stable
1,0.6432368798237487,70,2.0,0.20934999166721374,24871.31702849652,27.0,0.0,3.0,0.0,0.0,deteriorating
0,0.8280561958052503,66,0.0,0.5930129987491964,14930.797464533756,16.0,0.0,3.0,0.0,1.0,improving
0,0.249472515919511,31,0.0,0.549096497582144,3815.9209742911003,22.0,0.0,2.0,0.0,0.0,stable
0,0.2728158445312343,41,0.0,0.19804408692630346,11672.219016339634,10.0,0.0,1.0,0.0,1.0,stable
0,0.00010608236896130551,42,1.0,0.014455387253415476,3741.993105358259,7.0,0.0,0.0,0.0,0.0,improving
0,0.9615227125386434,66,2.0,0.3126032462283094,3067.44444611778,7.0,1.0,1.0,2.0,0.0,improving
0,0.0081322430488739,70,0.0,0.0015559171090341114,5619.244308415771,6.0,0.0,0.0,0.0,0.0,stable
1,0.9108537399731409,73,2.0,0.9818567958071013,5870.3807526102455,16.0,2.0,1.0,0.0,0.0,stable
